id	title	description	link	image_link	availability	price	brand	gender	size	item_group_id
28669-35	Кеды	Кеды	https://m.ququ.shop/product/109133-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109133-UCALTR-0.jpg	in_stock	7399 TJS	Max&Co	female	size: 35	28669
28669-36	Кеды	Кеды	https://m.ququ.shop/product/109133-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109133-UCALTR-0.jpg	in_stock	7399 TJS	Max&Co	female	size: 36	28669
28669-37	Кеды	Кеды	https://m.ququ.shop/product/109133-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109133-UCALTR-0.jpg	in_stock	7399 TJS	Max&Co	female	size: 37	28669
28669-38	Кеды	Кеды	https://m.ququ.shop/product/109133-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109133-UCALTR-0.jpg	in_stock	7399 TJS	Max&Co	female	size: 38	28669
28669-39	Кеды	Кеды	https://m.ququ.shop/product/109133-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109133-UCALTR-0.jpg	in_stock	7399 TJS	Max&Co	female	size: 39	28669
31036-35	Луноходы	Луноходы	https://m.ququ.shop/product/109233-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109233-XCALTR-0.jpg	in_stock	4849 TJS	Love Moschino	female	size: 35	31036
31036-37	Луноходы	Луноходы	https://m.ququ.shop/product/109233-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109233-XCALTR-0.jpg	in_stock	4849 TJS	Love Moschino	female	size: 37	31036
31036-39	Луноходы	Луноходы	https://m.ququ.shop/product/109233-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109233-XCALTR-0.jpg	in_stock	4849 TJS	Love Moschino	female	size: 39	31036
31036-41	Луноходы	Луноходы	https://m.ququ.shop/product/109233-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109233-XCALTR-0.jpg	in_stock	4849 TJS	Love Moschino	female	size: 41	31036
16907-42-44	Футболка	Футболка	https://m.ququ.shop/product/101448-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101448-SCALTR-0.jpg	in_stock	2949 TJS	Weekend Max Mara	female	size: 42/44	16907
16907-44-46	Футболка	Футболка	https://m.ququ.shop/product/101448-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101448-SCALTR-0.jpg	in_stock	2949 TJS	Weekend Max Mara	female	size: 44/46	16907
28709-00	Сумка	Сумка	https://m.ququ.shop/product/107411-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107411-VCALTR-0.jpg	in_stock	7049 TJS	Pinko	female	size: 00	28709
32913-00	Кошелек	Кошелек	https://m.ququ.shop/product/103951-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103951-XCALTR-0.jpg	in_stock	3649 TJS	Diesel	female	size: 00	32913
32985-00	Сумка	Сумка	https://m.ququ.shop/product/109832-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109832-XCALTR-0.jpg	in_stock	6149 TJS	Love Moschino	female	size: 00	32985
32203-40	Юбка	Юбка	https://m.ququ.shop/product/105312-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105312-TCALTR-0.jpg	in_stock	3699 TJS	Boss	female	size: 40	32203
32203-42	Юбка	Юбка	https://m.ququ.shop/product/105312-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105312-TCALTR-0.jpg	in_stock	3699 TJS	Boss	female	size: 42	32203
32203-44	Юбка	Юбка	https://m.ququ.shop/product/105312-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105312-TCALTR-0.jpg	in_stock	3699 TJS	Boss	female	size: 44	32203
32203-48	Юбка	Юбка	https://m.ququ.shop/product/105312-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105312-TCALTR-0.jpg	in_stock	3699 TJS	Boss	female	size: 48	32203
32203-50	Юбка	Юбка	https://m.ququ.shop/product/105312-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105312-TCALTR-0.jpg	in_stock	3699 TJS	Boss	female	size: 50	32203
31935-00	Рюкзак	Рюкзак	https://m.ququ.shop/product/103140-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103140-VCALTR-0.jpg	in_stock	5399 TJS	Karl Lagerfeld	female	size: 00	31935
33879-40	Блуза	Блуза	https://m.ququ.shop/product/105755-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105755-TCALTR-0.jpg	in_stock	2249 TJS	Boss	female	size: 40	33879
33879-42	Блуза	Блуза	https://m.ququ.shop/product/105755-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105755-TCALTR-0.jpg	in_stock	2249 TJS	Boss	female	size: 42	33879
33879-44	Блуза	Блуза	https://m.ququ.shop/product/105755-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105755-TCALTR-0.jpg	in_stock	2249 TJS	Boss	female	size: 44	33879
33879-46	Блуза	Блуза	https://m.ququ.shop/product/105755-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105755-TCALTR-0.jpg	in_stock	2249 TJS	Boss	female	size: 46	33879
10497-00	Сумка	Сумка	https://m.ququ.shop/product/107805-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107805-SCALTR-0.jpg	in_stock	7999 TJS	Coccinelle	female	size: 00	10497
27694-00	Сумка	Сумка	https://m.ququ.shop/product/105835-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105835-XCALTR-0.jpg	in_stock	3499 TJS	Boss	female	size: 00	27694
20127-40	Брюки	Брюки	https://m.ququ.shop/product/101252-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101252-TCALTR-0.jpg	in_stock	6999 TJS	Karl Lagerfeld	female	size: 40	20127
20127-42	Брюки	Брюки	https://m.ququ.shop/product/101252-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101252-TCALTR-0.jpg	in_stock	6999 TJS	Karl Lagerfeld	female	size: 42	20127
20127-44	Брюки	Брюки	https://m.ququ.shop/product/101252-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101252-TCALTR-0.jpg	in_stock	6999 TJS	Karl Lagerfeld	female	size: 44	20127
25061-00	Кошелек	Кошелек	https://m.ququ.shop/product/E7IW0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/E7IW0W-X200PM-0.jpg	in_stock	2099 TJS	Furla	female	size: 00	25061
31458-46	Блуза	Блуза	https://m.ququ.shop/product/105166-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-VCALTR-0.jpg	in_stock	3499 TJS	Pinko	female	size: 46	31458
31458-48	Блуза	Блуза	https://m.ququ.shop/product/105166-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105166-VCALTR-0.jpg	in_stock	3499 TJS	Pinko	female	size: 48	31458
33129-39,5	Кроссовки	Кроссовки	https://m.ququ.shop/product/104220-MCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104220-MCALTR-0.jpg	in_stock	4949 TJS	Emporio Armani	male	size: 39,5	33129
32349-40-42	Юбка	Юбка	https://m.ququ.shop/product/108860-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108860-UCALTR-0.jpg	in_stock	5249 TJS	Pinko	female	size: 40/42	32349
32349-42-44	Юбка	Юбка	https://m.ququ.shop/product/108860-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108860-UCALTR-0.jpg	in_stock	5249 TJS	Pinko	female	size: 42/44	32349
32349-44-46	Юбка	Юбка	https://m.ququ.shop/product/108860-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108860-UCALTR-0.jpg	in_stock	5249 TJS	Pinko	female	size: 44/46	32349
28987-00	Сумка	Сумка	https://m.ququ.shop/product/I8FF0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/I8FF0W-X200PM-0.jpg	in_stock	6549 TJS	Furla	female	size: 00	28987
30491-00	Сумка	Сумка	https://m.ququ.shop/product/105973-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105973-UCALTR-0.jpg	in_stock	2949 TJS	Liu Jo	female	size: 00	30491
32311-00	Сумка	Сумка	https://m.ququ.shop/product/104729-KCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104729-KCALTR-0.jpg	in_stock	1399 TJS	EA7	female	size: 00	32311
27140-00	Сумка	Сумка	https://m.ququ.shop/product/76FC1W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/76FC1W-X200PM-0.jpg	in_stock	5199 TJS	Furla	female	size: 00	27140
33051-00	Оправа	Оправа	https://m.ququ.shop/product/JD8C0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/JD8C0W-X200PM-0.jpg	in_stock	2899 TJS	Karl Lagerfeld	female	size: 00	33051
33800-40-42	Платье	Платье	https://m.ququ.shop/product/105609-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105609-JCALTR-0.jpg	in_stock	3849 TJS	Max&Co	female	size: 40/42	33800
31763-40	Юбка	Юбка	https://m.ququ.shop/product/104265-ECALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104265-ECALTR-0.jpg	in_stock	4049 TJS	Max&Co	female	size: 40	31763
31763-42	Юбка	Юбка	https://m.ququ.shop/product/104265-ECALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104265-ECALTR-0.jpg	in_stock	4049 TJS	Max&Co	female	size: 42	31763
31763-44	Юбка	Юбка	https://m.ququ.shop/product/104265-ECALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104265-ECALTR-0.jpg	in_stock	4049 TJS	Max&Co	female	size: 44	31763
31763-46	Юбка	Юбка	https://m.ququ.shop/product/104265-ECALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104265-ECALTR-0.jpg	in_stock	4049 TJS	Max&Co	female	size: 46	31763
23778-00	Кошелек	Кошелек	https://m.ququ.shop/product/108009-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108009-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 00	23778
28219-44	Юбка	Юбка	https://m.ququ.shop/product/102457-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102457-TCALTR-0.jpg	in_stock	2149 TJS	Max&Co	female	size: 44	28219
28219-46	Юбка	Юбка	https://m.ququ.shop/product/102457-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102457-TCALTR-0.jpg	in_stock	2149 TJS	Max&Co	female	size: 46	28219
32419-27-L32	Джинсы	Джинсы	https://m.ququ.shop/product/101123-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101123-SCALTR-0.jpg	in_stock	3099 TJS	Tommy Hilfiger	female	size: 27/L32	32419
32419-28-L32	Джинсы	Джинсы	https://m.ququ.shop/product/101123-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101123-SCALTR-0.jpg	in_stock	3099 TJS	Tommy Hilfiger	female	size: 28/L32	32419
32419-30-L32	Джинсы	Джинсы	https://m.ququ.shop/product/101123-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101123-SCALTR-0.jpg	in_stock	3099 TJS	Tommy Hilfiger	female	size: 30/L32	32419
33674-48-50	Футболка	Футболка	https://m.ququ.shop/product/104676-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104676-WCALTR-0.jpg	in_stock	1449 TJS	Tommy Hilfiger	male	size: 48/50	33674
33674-50-52	Футболка	Футболка	https://m.ququ.shop/product/104676-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104676-WCALTR-0.jpg	in_stock	1449 TJS	Tommy Hilfiger	male	size: 50/52	33674
33674-52-54	Футболка	Футболка	https://m.ququ.shop/product/104676-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104676-WCALTR-0.jpg	in_stock	1449 TJS	Tommy Hilfiger	male	size: 52/54	33674
33674-54-56	Футболка	Футболка	https://m.ququ.shop/product/104676-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104676-WCALTR-0.jpg	in_stock	1449 TJS	Tommy Hilfiger	male	size: 54/56	33674
33461-48-50	Футболка	Футболка	https://m.ququ.shop/product/107177-ZAALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107177-ZAALTR-0.jpg	in_stock	1749 TJS	Diesel	female	size: 48/50	33461
23144-36-L32	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 36/L32	23144
23144-29-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 29/L34	23144
23144-30-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 30/L34	23144
23144-31-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 31/L34	23144
23144-32-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 32/L34	23144
23144-33-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 33/L34	23144
23144-34-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 34/L34	23144
23144-35-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 35/L34	23144
23144-36-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 36/L34	23144
23144-38-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103637-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103637-VCALTR-0.jpg	in_stock	2449 TJS	Boss	male	size: 38/L34	23144
4022-00	Несессер	Несессер	https://m.ququ.shop/product/102753-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102753-TCALTR-0.jpg	in_stock	3399 TJS	Karl Lagerfeld	male	size: 00	4022
30541-31-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103518-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103518-UCALTR-0.jpg	in_stock	3099 TJS	Boss	male	size: 31/L34	30541
30541-33-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103518-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103518-UCALTR-0.jpg	in_stock	3099 TJS	Boss	male	size: 33/L34	30541
30541-34-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103518-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103518-UCALTR-0.jpg	in_stock	3099 TJS	Boss	male	size: 34/L34	30541
30541-35-L34	Джинсы	Джинсы	https://m.ququ.shop/product/103518-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103518-UCALTR-0.jpg	in_stock	3099 TJS	Boss	male	size: 35/L34	30541
7276-42	Платье	Платье	https://m.ququ.shop/product/105468-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105468-SCALTR-0.jpg	in_stock	7499 TJS	Love Moschino	female	size: 42	7276
7276-44	Платье	Платье	https://m.ququ.shop/product/105468-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105468-SCALTR-0.jpg	in_stock	7499 TJS	Love Moschino	female	size: 44	7276
7276-48	Платье	Платье	https://m.ququ.shop/product/105468-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105468-SCALTR-0.jpg	in_stock	7499 TJS	Love Moschino	female	size: 48	7276
31564-42-44	Футболка	Футболка	https://m.ququ.shop/product/109809-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109809-JCALTR-0.jpg	in_stock	1399 TJS	Max&Co	female	size: 42/44	31564
31564-44-46	Футболка	Футболка	https://m.ququ.shop/product/109809-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109809-JCALTR-0.jpg	in_stock	1399 TJS	Max&Co	female	size: 44/46	31564
31564-46-48	Футболка	Футболка	https://m.ququ.shop/product/109809-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109809-JCALTR-0.jpg	in_stock	1399 TJS	Max&Co	female	size: 46/48	31564
27721-00	Кошелек	Кошелек	https://m.ququ.shop/product/109004-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109004-WCALTR-0.jpg	in_stock	3849 TJS	Pinko	female	size: 00	27721
33278-36-L32	Джинсы	Джинсы	https://m.ququ.shop/product/109526-JCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109526-JCALTR-0.jpg	in_stock	3449 TJS	Emporio Armani	male	size: 36/L32	33278
30738-28-L32	Джинсы	Джинсы	https://m.ququ.shop/product/107662-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107662-WCALTR-0.jpg	in_stock	5349 TJS	Diesel	male	size: 28/L32	30738
30738-29-L32	Джинсы	Джинсы	https://m.ququ.shop/product/107662-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107662-WCALTR-0.jpg	in_stock	5349 TJS	Diesel	male	size: 29/L32	30738
