id,title,description,gender,availability,inventory,condition,price,sale_price,link,image_link,brand,size,product_type,item_group_id
59719-46-48,Armani Exchange,Брюки спортивные,women,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/100281-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100281-YCALTR-0.jpg,Armani Exchange,size: 46/48,Брюки,59719
53202-40,Diesel,Платье,women,in stock,100,new,"6399,00 TJS","6399,00 TJS",https://m.ququ.shop/product/106888-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106888-WCALTR-0.jpg,Diesel,size: 40,Платье,53202
53202-42,Diesel,Платье,women,in stock,100,new,"6399,00 TJS","6399,00 TJS",https://m.ququ.shop/product/106888-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106888-WCALTR-0.jpg,Diesel,size: 42,Платье,53202
53202-44,Diesel,Платье,women,in stock,100,new,"6399,00 TJS","6399,00 TJS",https://m.ququ.shop/product/106888-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106888-WCALTR-0.jpg,Diesel,size: 44,Платье,53202
48675-46-48,EA7,Костюм спортивный,men,in stock,100,new,"3449,00 TJS","3449,00 TJS",https://m.ququ.shop/product/3DFXFM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3DFXFM-E200AE-0.jpg,EA7,size: 46/48,Костюм,48675
48675-48-50,EA7,Костюм спортивный,men,in stock,100,new,"3449,00 TJS","3449,00 TJS",https://m.ququ.shop/product/3DFXFM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3DFXFM-E200AE-0.jpg,EA7,size: 48/50,Костюм,48675
48675-50-52,EA7,Костюм спортивный,men,in stock,100,new,"3449,00 TJS","3449,00 TJS",https://m.ququ.shop/product/3DFXFM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3DFXFM-E200AE-0.jpg,EA7,size: 50/52,Костюм,48675
48675-52-54,EA7,Костюм спортивный,men,in stock,100,new,"3449,00 TJS","3449,00 TJS",https://m.ququ.shop/product/3DFXFM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3DFXFM-E200AE-0.jpg,EA7,size: 52/54,Костюм,48675
48675-54-56,EA7,Костюм спортивный,men,in stock,100,new,"3449,00 TJS","3449,00 TJS",https://m.ququ.shop/product/3DFXFM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3DFXFM-E200AE-0.jpg,EA7,size: 54/56,Костюм,48675
48675-56-58,EA7,Костюм спортивный,men,in stock,100,new,"3449,00 TJS","3449,00 TJS",https://m.ququ.shop/product/3DFXFM-E200AE,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3DFXFM-E200AE-0.jpg,EA7,size: 56/58,Костюм,48675
55128-36,Liu Jo,Сандалии,women,in stock,100,new,"3399,00 TJS","3399,00 TJS",https://m.ququ.shop/product/109167-PCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109167-PCALTR-0.jpg,Liu Jo,size: 36,Сандалии,55128
59511-56,Armani Exchange,Очки солнцезащитные,men,in stock,100,new,"2199,00 TJS","2199,00 TJS",https://m.ququ.shop/product/107480-BDALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107480-BDALTR-0.jpg,Armani Exchange,size: 56,Очки,59511
49514-36,Emporio Armani,Кеды,women,in stock,100,new,"6099,00 TJS","6099,00 TJS",https://m.ququ.shop/product/100050-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100050-ADALTR-0.jpg,Emporio Armani,size: 36,Кеды,49514
49514-37,Emporio Armani,Кеды,women,in stock,100,new,"6099,00 TJS","6099,00 TJS",https://m.ququ.shop/product/100050-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100050-ADALTR-0.jpg,Emporio Armani,size: 37,Кеды,49514
49514-38,Emporio Armani,Кеды,women,in stock,100,new,"6099,00 TJS","6099,00 TJS",https://m.ququ.shop/product/100050-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100050-ADALTR-0.jpg,Emporio Armani,size: 38,Кеды,49514
49514-39,Emporio Armani,Кеды,women,in stock,100,new,"6099,00 TJS","6099,00 TJS",https://m.ququ.shop/product/100050-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100050-ADALTR-0.jpg,Emporio Armani,size: 39,Кеды,49514
58836-42,Boss,Рубашка,men,in stock,100,new,"1749,00 TJS","1749,00 TJS",https://m.ququ.shop/product/100255-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100255-TCALTR-0.jpg,Boss,size: 42,Рубашка,58836
58836-43,Boss,Рубашка,men,in stock,100,new,"1749,00 TJS","1749,00 TJS",https://m.ququ.shop/product/100255-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100255-TCALTR-0.jpg,Boss,size: 43,Рубашка,58836
58836-44,Boss,Рубашка,men,in stock,100,new,"1749,00 TJS","1749,00 TJS",https://m.ququ.shop/product/100255-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100255-TCALTR-0.jpg,Boss,size: 44,Рубашка,58836
58836-45,Boss,Рубашка,men,in stock,100,new,"1749,00 TJS","1749,00 TJS",https://m.ququ.shop/product/100255-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100255-TCALTR-0.jpg,Boss,size: 45,Рубашка,58836
31349-36,Love Moschino,Кроссовки,women,in stock,100,new,"5199,00 TJS","5199,00 TJS",https://m.ququ.shop/product/103923-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103923-XCALTR-0.jpg,Love Moschino,size: 36,Кроссовки,31349
31349-37,Love Moschino,Кроссовки,women,in stock,100,new,"5199,00 TJS","5199,00 TJS",https://m.ququ.shop/product/103923-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103923-XCALTR-0.jpg,Love Moschino,size: 37,Кроссовки,31349
31349-38,Love Moschino,Кроссовки,women,in stock,100,new,"5199,00 TJS","5199,00 TJS",https://m.ququ.shop/product/103923-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103923-XCALTR-0.jpg,Love Moschino,size: 38,Кроссовки,31349
31349-39,Love Moschino,Кроссовки,women,in stock,100,new,"5199,00 TJS","5199,00 TJS",https://m.ququ.shop/product/103923-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103923-XCALTR-0.jpg,Love Moschino,size: 39,Кроссовки,31349
50237-40-42,Hugo,Брюки спортивные,women,in stock,100,new,"1799,00 TJS","1799,00 TJS",https://m.ququ.shop/product/103312-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103312-TCALTR-0.jpg,Hugo,size: 40/42,Брюки,50237
50237-42-44,Hugo,Брюки спортивные,women,in stock,100,new,"1799,00 TJS","1799,00 TJS",https://m.ququ.shop/product/103312-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103312-TCALTR-0.jpg,Hugo,size: 42/44,Брюки,50237
50237-44-46,Hugo,Брюки спортивные,women,in stock,100,new,"1799,00 TJS","1799,00 TJS",https://m.ququ.shop/product/103312-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103312-TCALTR-0.jpg,Hugo,size: 44/46,Брюки,50237
50237-46-48,Hugo,Брюки спортивные,women,in stock,100,new,"1799,00 TJS","1799,00 TJS",https://m.ququ.shop/product/103312-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103312-TCALTR-0.jpg,Hugo,size: 46/48,Брюки,50237
37804-40-42,Weekend Max Mara,Брюки,women,in stock,100,new,"4099,00 TJS","4099,00 TJS",https://m.ququ.shop/product/100805-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100805-UCALTR-0.jpg,Weekend Max Mara,size: 40/42,Брюки,37804
37804-42-44,Weekend Max Mara,Брюки,women,in stock,100,new,"4099,00 TJS","4099,00 TJS",https://m.ququ.shop/product/100805-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100805-UCALTR-0.jpg,Weekend Max Mara,size: 42/44,Брюки,37804
37804-44-46,Weekend Max Mara,Брюки,women,in stock,100,new,"4099,00 TJS","4099,00 TJS",https://m.ququ.shop/product/100805-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100805-UCALTR-0.jpg,Weekend Max Mara,size: 44/46,Брюки,37804
37804-46-48,Weekend Max Mara,Брюки,women,in stock,100,new,"4099,00 TJS","4099,00 TJS",https://m.ququ.shop/product/100805-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100805-UCALTR-0.jpg,Weekend Max Mara,size: 46/48,Брюки,37804
37804-48-50,Weekend Max Mara,Брюки,women,in stock,100,new,"4099,00 TJS","4099,00 TJS",https://m.ququ.shop/product/100805-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100805-UCALTR-0.jpg,Weekend Max Mara,size: 48/50,Брюки,37804
49709-40-42,Karl Lagerfeld,Юбка,women,in stock,100,new,"4649,00 TJS","4649,00 TJS",https://m.ququ.shop/product/109459-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109459-TCALTR-0.jpg,Karl Lagerfeld,size: 40/42,Юбка,49709
49709-42-44,Karl Lagerfeld,Юбка,women,in stock,100,new,"4649,00 TJS","4649,00 TJS",https://m.ququ.shop/product/109459-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109459-TCALTR-0.jpg,Karl Lagerfeld,size: 42/44,Юбка,49709
49709-44-46,Karl Lagerfeld,Юбка,women,in stock,100,new,"4649,00 TJS","4649,00 TJS",https://m.ququ.shop/product/109459-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109459-TCALTR-0.jpg,Karl Lagerfeld,size: 44/46,Юбка,49709
49709-46-48,Karl Lagerfeld,Юбка,women,in stock,100,new,"4649,00 TJS","4649,00 TJS",https://m.ququ.shop/product/109459-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109459-TCALTR-0.jpg,Karl Lagerfeld,size: 46/48,Юбка,49709
51279-41,Boss,Кроссовки,men,in stock,100,new,"4999,00 TJS","4999,00 TJS",https://m.ququ.shop/product/107464-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107464-ADALTR-0.jpg,Boss,size: 41,Кроссовки,51279
51279-42,Boss,Кроссовки,men,in stock,100,new,"4999,00 TJS","4999,00 TJS",https://m.ququ.shop/product/107464-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107464-ADALTR-0.jpg,Boss,size: 42,Кроссовки,51279
51279-43,Boss,Кроссовки,men,in stock,100,new,"4999,00 TJS","4999,00 TJS",https://m.ququ.shop/product/107464-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107464-ADALTR-0.jpg,Boss,size: 43,Кроссовки,51279
51279-44,Boss,Кроссовки,men,in stock,100,new,"4999,00 TJS","4999,00 TJS",https://m.ququ.shop/product/107464-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107464-ADALTR-0.jpg,Boss,size: 44,Кроссовки,51279
51279-45,Boss,Кроссовки,men,in stock,100,new,"4999,00 TJS","4999,00 TJS",https://m.ququ.shop/product/107464-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107464-ADALTR-0.jpg,Boss,size: 45,Кроссовки,51279
53326-38,Emporio Armani,Кеды,men,in stock,100,new,"6299,00 TJS","6299,00 TJS",https://m.ququ.shop/product/201054-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/201054-TCALTR-0.jpg,Emporio Armani,size: 38,Кеды,53326
"53326-39,5",Emporio Armani,Кеды,men,in stock,100,new,"6299,00 TJS","6299,00 TJS",https://m.ququ.shop/product/201054-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/201054-TCALTR-0.jpg,Emporio Armani,"size: 39,5",Кеды,53326
53326-41,Emporio Armani,Кеды,men,in stock,100,new,"6299,00 TJS","6299,00 TJS",https://m.ququ.shop/product/201054-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/201054-TCALTR-0.jpg,Emporio Armani,size: 41,Кеды,53326
53326-42,Emporio Armani,Кеды,men,in stock,100,new,"6299,00 TJS","6299,00 TJS",https://m.ququ.shop/product/201054-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/201054-TCALTR-0.jpg,Emporio Armani,size: 42,Кеды,53326
"53326-43,5",Emporio Armani,Кеды,men,in stock,100,new,"6299,00 TJS","6299,00 TJS",https://m.ququ.shop/product/201054-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/201054-TCALTR-0.jpg,Emporio Armani,"size: 43,5",Кеды,53326
57920-42-44,Diesel,Комбинезон,women,in stock,100,new,"6099,00 TJS","6099,00 TJS",https://m.ququ.shop/product/107038-ECALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107038-ECALTR-0.jpg,Diesel,size: 42/44,Комбинезон,57920
59951-59,Emporio Armani,Очки солнцезащитные,men,in stock,100,new,"3799,00 TJS","3799,00 TJS",https://m.ququ.shop/product/107580-BDALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107580-BDALTR-0.jpg,Emporio Armani,size: 59,Очки,59951
54969-35,Liu Jo,Туфли,women,in stock,100,new,"4049,00 TJS","4049,00 TJS",https://m.ququ.shop/product/102373-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102373-YCALTR-0.jpg,Liu Jo,size: 35,Туфли,54969
54969-36,Liu Jo,Туфли,women,in stock,100,new,"4049,00 TJS","4049,00 TJS",https://m.ququ.shop/product/102373-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102373-YCALTR-0.jpg,Liu Jo,size: 36,Туфли,54969
54969-37,Liu Jo,Туфли,women,in stock,100,new,"4049,00 TJS","4049,00 TJS",https://m.ququ.shop/product/102373-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102373-YCALTR-0.jpg,Liu Jo,size: 37,Туфли,54969
54969-38,Liu Jo,Туфли,women,in stock,100,new,"4049,00 TJS","4049,00 TJS",https://m.ququ.shop/product/102373-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102373-YCALTR-0.jpg,Liu Jo,size: 38,Туфли,54969
54939-40-42,Liu Jo,Футболка,women,in stock,100,new,"1549,00 TJS","1549,00 TJS",https://m.ququ.shop/product/102356-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102356-SCALTR-0.jpg,Liu Jo,size: 40/42,Футболка,54939
54939-42-44,Liu Jo,Футболка,women,in stock,100,new,"1549,00 TJS","1549,00 TJS",https://m.ququ.shop/product/102356-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102356-SCALTR-0.jpg,Liu Jo,size: 42/44,Футболка,54939
54939-44-46,Liu Jo,Футболка,women,in stock,100,new,"1549,00 TJS","1549,00 TJS",https://m.ququ.shop/product/102356-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102356-SCALTR-0.jpg,Liu Jo,size: 44/46,Футболка,54939
54939-46-48,Liu Jo,Футболка,women,in stock,100,new,"1549,00 TJS","1549,00 TJS",https://m.ququ.shop/product/102356-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102356-SCALTR-0.jpg,Liu Jo,size: 46/48,Футболка,54939
54939-48-50,Liu Jo,Футболка,women,in stock,100,new,"1549,00 TJS","1549,00 TJS",https://m.ququ.shop/product/102356-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102356-SCALTR-0.jpg,Liu Jo,size: 48/50,Футболка,54939
49086-40-42,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 40/42,Джинсы,49086
49086-42,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 42,Джинсы,49086
49086-42-44,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 42/44,Джинсы,49086
49086-44,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 44,Джинсы,49086
49086-44-46,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 44/46,Джинсы,49086
49086-46,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 46,Джинсы,49086
49086-46-48,Diesel,Джинсы,women,in stock,100,new,"4449,00 TJS","4449,00 TJS",https://m.ququ.shop/product/101933-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101933-ADALTR-0.jpg,Diesel,size: 46/48,Джинсы,49086
60216-46-48,EA7,Брюки спортивные,women,in stock,100,new,"1799,00 TJS","1799,00 TJS",https://m.ququ.shop/product/108581-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108581-VCALTR-0.jpg,EA7,size: 46/48,Брюки,60216
37468-46-48,Boss,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/102074-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102074-ZCALTR-0.jpg,Boss,size: 46/48,Футболка,37468
37468-48-50,Boss,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/102074-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102074-ZCALTR-0.jpg,Boss,size: 48/50,Футболка,37468
37468-50-52,Boss,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/102074-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102074-ZCALTR-0.jpg,Boss,size: 50/52,Футболка,37468
37468-52-54,Boss,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/102074-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102074-ZCALTR-0.jpg,Boss,size: 52/54,Футболка,37468
37468-54-56,Boss,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/102074-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102074-ZCALTR-0.jpg,Boss,size: 54/56,Футболка,37468
37468-56-58,Boss,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/102074-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102074-ZCALTR-0.jpg,Boss,size: 56/58,Футболка,37468
